body,size
42902430095,38126
7111998343,38116
45762329976,38107
42129592591,38104
40046218521,38102
45801359572,38086
25252965695,38083
20331507097,38079
44588612676,38074
9567165111,38045
43397401548,38031
45815552750,38013
12468146513,38010
39196939471,38007
42529030434,38005
20682070994,38004
26045888202,37999
11194825268,37986
27725707759,37980
9566811802,37979
16108436445,37975
39239621454,37958
42522501398,37954
8746452647,37949
8774520411,37948
23240303440,37946
20664738023,37946
27335796219,37942
14923272965,37941
26893837721,37941
39225073014,37938
21609431005,37937
43728593838,37934
14109567312,37934
42536210842,37918
23618427720,37917
9988401871,37912
9995635177,37910
20720481073,37889
25727358006,37883
7953612254,37881
7922796001,37873
15351398748,37867
7961273827,37862
39221966496,37861
13260353302,37845
11990107619,37840
21141603217,37840
22408707958,37834
45424334170,37833
9577183169,37831
21956259499,37813
38818614049,37806
7529423395,37794
24014793556,37790
36393037336,37776
14487838400,37769
37209971058,37757
38402716713,37753
28538840194,37748
22404382084,37741
23982371140,37733
12054368977,37712
24424752082,37710
29366462518,37702
28156425172,37699
24389143524,37697
37228049960,37688
25709468792,37678
6730288102,37678
24385327841,37673
33863107948,37665
5488816623,37661
9584456271,37661
43783281185,37655
6316363631,37646
8760959409,37642
8735645497,37640
42990506044,37631
39253767677,37590
25277693470,37589
10798118335,37585
42947122407,37578
22393624394,37577
9202558855,37577
26876075520,37568
45383810603,37564
41716009167,37556
28146523638,37547
42562506723,37544
24853113743,37541
22776180353,37538
39636018659,37530
28985197363,37523
36724108227,37522
24085821689,37522
21977089162,37521
44589053220,37517
22402184109,37517
27720993176,37512
8774358125,37505
12475379775,37501
28171559724,37496
26508204764,37470
26897377931,37463
21573848221,37460
23219042271,37457
9156496469,37455
28992154948,37455
42536208880,37450
22819534726,37428
14112741429,37408
38409794862,37391
21565947552,37390
14109559750,37385
43393791149,37379
7133725722,37377
45005853297,37373
24456470023,37352
5898938795,37350
14102128910,37350
12439923071,37347
7575731019,37347
9156852336,37344
47058723095,37333
43379920519,37312
42134741829,37311
5485036171,37310
24446293447,37309
10833686296,37306
24452385446,37301
25680580996,37299
8357758576,37298
23204587884,37291
46629348822,37288
46176221223,37282
23561711669,37276
27324869976,37274
9574198357,37255
33424332225,37254
12039747889,37249
37231588827,37235
12007710223,37231
8339645785,37227
12892567636,37226
36759605699,37225
21588116554,37196
43804234676,37195
22737465049,37191
28156475438,37189
19917614465,37185
12011562322,37175
7554655051,37172
25706243499,37160
29809320598,37159
37570097584,37158
21192148176,37146
39249844593,37142
36759960081,37138
10426507822,37129
12868004280,37129
26922646712,37114
24374686180,37113
13256782570,37100
15273096762,37075
36803586634,37073
8357447109,37060
29387685594,37058
8746690463,37055
41735002058,37044
45412671719,37042
7536965725,37033
28164409172,37025
43390286906,37013
28913612184,37011
14519997394,37011
44509725880,37008
23629710463,37007
24021080699,37003
28571343552,36999
28999338518,36990
9552382620,36976
43786688083,36972
14515909146,36969
25283983401,36965
12082743356,36957
27714513467,36954
24452738430,36953
21163530352,36943
26108186749,36938
5464129513,36930
19008778975,36916
5895670135,36909
43767904471,36902
42495692848,36901
24459616080,36901
12475296338,36884
14448927758,36880
24835027064,36871
13649165903,36869
8335551890,36865
15329623724,36862
13674243352,36855
41701666872,36848
42979696528,36840
7900631443,36830
42954349214,36829
25242314262,36825
13674247457,36818
20310217806,36808
12867965112,36804
23606835328,36795
6719561930,36788
39248230025,36785
24834632281,36770
21177682128,36767
37603160269,36766
13671101135,36761
25609511555,36761
10794685903,36760
23589813745,36753
46622067978,36743
14912311359,36733
16967577484,36726
21591739661,36712
6302213299,36711
11208578317,36708
7925592877,36706
40448910875,36701
10391489685,36696
11194393411,36692
5509767659,36691
25630856931,36686
25663600557,36676
40488100330,36670
25266487675,36666
14105673995,36642
12432531312,36639
42072645795,36631
22333563799,36620
24010706743,36615
10398798266,36609
42546781745,36608
13246127105,36583
22819301786,36573
12425422156,36564
20774485275,36564
45398717914,36551
24445468109,36541
7539717367,36531
14484424454,36521
7141086420,36519
43797224140,36512
40910552343,36509
32225111124,36508
43807638874,36508
22796853900,36498
27739194342,36497
24421058633,36481
41349091001,36477
24896107476,36470
10008812619,36467
14052724067,36454
27739904558,36441
22733962185,36440
23657895709,36426
12867923825,36426
20738484045,36426
30590563291,36422
7968355887,36420
15326203383,36415
21966835797,36407
8318181862,36405
42947121304,36401
22391022596,36398
6727201009,36392
12039866064,36391
24888795783,36385
8396445473,36380
23622280089,36372
42882852064,36372
13706282320,36363
21166363116,36359
7140882416,36358
24853302845,36355
13663635708,36338
20774450446,36335
23182797601,36326
24902910985,36325
12015649306,36323
25723778978,36319
35087094956,36317
20734947992,36308
20741942059,36305
43774357058,36300
21966713662,36299
22370231133,36295
7547353321,36292
43343282117,36280
26907798694,36271
16967577966,36271
42562543816,36263
15322737373,36244
40899516101,36241
37194606576,36228
14851898791,36227
23186300203,36223
5920197684,36221
13660228073,36211
28949577960,36207
43777965245,36207
13295767252,36207
7126026092,36197
27732820431,36192
23183662028,36177
24403055595,36164
16971078771,36163
42159423785,36163
21481838154,36135
20335165677,36127
24838917767,36108
14063257594,36104
26090939693,36104
25259539713,36090
14863218721,36078
42515025437,36077
42980096680,36068
25273445785,36058
43386876787,36057
21977405853,36055
42526196381,36052
7547312207,36037
45408848587,36036
23215581927,36035
42093869556,36033
22811241769,35983
7137032309,35974
26901503773,35971
28128322116,35962
20774686691,35956
12496639610,35952
10377616734,35928
22840451298,35921
38018937224,35921
24470465844,35920
6697860621,35919
10830339392,35915
19044472862,35915
40885440782,35912
17363748802,35908
16967577640,35907
42551307486,35901
28960196309,35894
21534114727,35883
40078172966,35879
37638329610,35867
42954860588,35848
6737215525,35803
7519163879,35803
39246651022,35796
7540465562,35776
44203733975,35763
5895093531,35757
38013600856,35746
37601616116,35746
39683030899,35717
7518452780,35717
22814739890,35716
39653509384,35710
41335214762,35703
24032406441,35694
40049793810,35689
44106763220,35687
36800048425,35684
31800563359,35676
7950662211,35666
25269951960,35651
43354093993,35644
12008031177,35644
38423195072,35633
32211036040,35630
37583890863,35621
5078458378,35616
28146676625,35587
5477921684,35582
24463193969,35574
23225170567,35555
35964848506,35552
26494611157,35546
45017640637,35543
36393035522,35543
20328127393,35533
14109681267,35519
29387610273,35506
16165106149,35499
24010666310,35486
12853620333,35485
37177071908,35485
5509798658,35478
14901579711,35473
36407185851,35471
43793731126,35462
24466737752,35458
25690568954,35457
24474904954,35453
14123872596,35451
9574202269,35440
13267275773,35430
8361370766,35420
21573306488,35414
38858863012,35413
22362131870,35413
15725865610,35407
16164994817,35407
22423377936,35401
44185892275,35399
42911152742,35393
23675468230,35389
30983786428,35382
43349766331,35380
21120175556,35379
28952530391,35376
27329424776,35366
44998460252,35346
21977405040,35346
15736438974,35341
15768822516,35339
23183710569,35337
37997818485,35310
24906405117,35309
21527080183,35306
21574397457,35306
65527781672,35303
20350250951,35300
5884388356,35299
30555662676,35295
13642335865,35293
8332955376,35277
7929437629,35265
23208389384,35259
12460238527,35248
23196954218,35239
23251116667,35239
44582797312,35239
16560644700,35219
20760371672,35185
12003900933,35182
7958089947,35179
7147998781,35175
12899764510,35173
21605846128,35173
17388549202,35159
7154995216,35153
22379430774,35152
22377428621,35151
43397362755,35151
43286095732,35143
22789938084,35131
47032466128,35130
6288188463,35129
100006,35128
25273412972,35121
20346481522,35113
30562345826,35104
42529139564,35101
10401707472,35088
22382930337,35084
38013543191,35078
21998472361,35074
22401208191,35064
39231994099,35051
23210787192,35050
26901582725,35049
31407816267,35047
10016664891,35045
20682112267,35043
26080046412,35040
23240066992,35030
21569807173,35025
44595294947,35025
38834293187,35023
26067270276,35021
21987035011,35019
8371123398,35017
37577407707,35008
21591653151,35005
9556513771,35002
24463272320,34997
27736405456,34992
21563754480,34984
7512291265,34983
21149663855,34956
5894925823,34947
29370708041,34927
12478283003,34925
24068326978,34923
23225173410,34920
24418069785,34915
44585072285,34909
13691783175,34888
21951656649,34888
47036160707,34863
24039669753,34862
14912226586,34857
36817623455,34844
12850002277,34832
44586252188,34813
11586705567,34809
26069591349,34805
5901929373,34802
22812503315,34802
19917462350,34795
7957266470,34790
39610626540,34789
25702275929,34789
14442295180,34783
30583887383,34774
23208085655,34773
24852442509,34758
20275535735,34749
44586297677,34721
24068091327,34718
23629475168,34715
9570232358,34715
23215786530,34708
27300657171,34703
21145214970,34698
13271043393,34698
45412433095,34697
10384379890,34693
40482198914,34691
26527038160,34687
5481153702,34684
12439612210,34681
40484294312,34675
21192119285,34674
26109057657,34669
15751099160,34669
45405240713,34669
17764111197,34664
9599318520,34655
23557585776,34642
44588381550,34625
42555468234,34616
8371122692,34607
15315469498,34606
20730947637,34603
25234731456,34602
30220152560,34596
22351320240,34581
14099025934,34579
9574199199,34579
22734007177,34575
7119499654,34572
22400808016,34569
40046336597,34564
20339414480,34563
24885223069,34557
21502819203,34540
13281857955,34537
16557221967,34527
15287839331,34523
16575421240,34520
27321641831,34513
26080278729,34512
14912273981,34509
43778281418,34506
44177675184,34493
14081031389,34489
13624365375,34478
25251908393,34464
37173583773,34446
49916893202,34446
39304434529,34445
8743385838,34429
37583966828,34428
23217907547,34420
15743509400,34415
14116635226,34411
15326127108,34408
23254648931,34408
42152187048,34404
41759458103,34393
7136996214,34388
40118109538,34376
43309207200,34372
20734902025,34369
39668445442,34364
42566203103,34362
25227692788,34362
27311823069,34356
29790843706,34355
40894714897,34351
8760762375,34347
13288339332,34334
11188030213,34332
42566286913,34327
20774410262,34324
42552166970,34318
14941082833,34306
8354295794,34297
42954858978,34289
13288495277,34288
22797760382,34272
19458366752,34245
14113180773,34236
42580272587,34235
38466155542,34232
44578039549,34232
9967296642,34229
5899169058,34221
20353524836,34214
25691743521,34211
24452739029,34210
25663999275,34208
22387442097,34204
24856801630,34202
21195566723,34199
14099145303,34198
28952612452,34181
26501130070,34181
21994145096,34178
5506425820,34173
30220110712,34168
21973513682,34156
8339986953,34149
29791084192,34149
24902756309,34145
22390436452,34143
13271168005,34128
25263508916,34121
19932832696,34120
26051243024,34116
11208545163,34103
26080725052,34096
21170644784,34087
12825205071,34054
22383558536,34053
40024489465,34052
7141042186,34045
14109638160,34043
15754676066,34039
12881491666,34037
39260568570,34027
13642335078,34022
24452739953,34019
23621060230,34016
36777533709,34002
44599040852,33999
24449794033,33984
19939898692,33984
22790408053,33966
27750592270,33945
7551162165,33943
8742844279,33932
7551233478,33916
12853578020,33906
38390328628,33906
29374320681,33898
20752363893,33893
44181566055,33890
26508872643,33890
24831409687,33879
14895605054,33878
40868500305,33867
21574330343,33863
36821202363,33856
29366695293,33848
6301857776,33843
11626014133,33840
21567248461,33840
7979236359,33834
43778123567,33821
22733933190,33817
38883634011,33814
14105469958,33813
6748136785,33801
46639912701,33785
22379541753,33783
12860491386,33774
42576657043,33764
12003864174,33756
29387564371,33753
41285651108,33735
8357596853,33734
44207538677,33720
23178909513,33712
26134052641,33709
42943540731,33703
6748058280,33703
23585921942,33702
39255302993,33699
7897056207,33679
40474293178,33677
11629704289,33664
24453565194,33658
11233068557,33657
45435042078,33635
7971818827,33632
11989799313,33627
22426754523,33622
12903298383,33617
42140993807,33605
24428329742,33603
22797441980,33601
20731416517,33599
43365849708,33598
7158500514,33596
24050605196,33583
26048129701,33577
25266998024,33575
39632328494,33575
63475576742,33570
42518682460,33551
39636017508,33542
14937541472,33535
42129594467,33534
9634655397,33534
27714546979,33531
22344088535,33529
27318151627,33528
22386817926,33525
44196856789,33512
8339835537,33493
23596967616,33491
19871982472,33487
32225265876,33481
20335208608,33480
7958094365,33469
28581832308,33468
29781135076,33463
23657774687,33453
7509028119,33449
16153786121,33447
29391391901,33446
41735039339,33439
6737210860,33436
47872356501,33429
6737646466,33424
13270969858,33421
38451921048,33416
29292527282,33411
12849925925,33402
21566773176,33402
21959836256,33391
40470721556,33381
13695750501,33377
31383410098,33355
40885241823,33342
39260847240,33340
12832311941,33331
24039591544,33330
15340749915,33322
28538831535,33319
21595553903,33318
23999580566,33315
29381317030,33306
21977402421,33293
16153871407,33291
26141058509,33276
22394557048,33256
12443460024,33243
27743474953,33226
19936361797,33220
36821162365,33220
20756915387,33217
31015112599,33215
14042079156,33212
37631334092,33206
8763831350,33205
23196522403,33204
24834317688,33202
25264211179,33201
