new_body,orig_body,size
70800,28871482352,11645335
70801,33375048252,11645141
70802,14448927250,11644868
70803,16497833429,11644704
70804,10004989572,11644218
70805,34199170551,11644006
70806,841369744264,11643346
70807,14427267594,11642491
70808,35554046118,11641866
70809,43767130263,11641639
70810,35515017990,11641540
70811,33782175666,11641078
70812,7915842354,11640620
70813,39591095166,11640487
70814,17865954238,11639137
70815,25628345819,11638522
70816,5057584378,11637804
70817,40014770303,11637118
70818,16528527309,11637066
70819,15714780647,11635882
70820,37201849641,11635818
70821,26808658576,11635568
70822,15012190469,11635110
70823,9995721711,11634820
70824,32171690080,11634813
70825,23214242519,11634648
70826,40061903909,11634631
70827,37605826734,11634186
70828,23091100024,11633792
70829,29388790586,11633683
70830,15305920608,11632326
70831,42054867022,11632302
70832,31033388030,11632241
70833,44954125929,11632115
70834,15627595176,11631755
70835,33821441970,11631345
70836,9106926731,11631151
70837,16989039156,11630958
70838,28959092684,11630939
70839,46648794943,11630622
70840,16092898696,11629883
70841,14908258522,11629171
70842,31722356202,11629123
70843,23148016974,11628981
70844,38433452369,11628830
70845,39644432661,11628683
70846,43786027867,11628576
70847,40075975530,11628485
70848,7515904688,11628401
70849,44614329895,11628251
70850,36332941389,11627779
70851,17391893323,11627518
70852,5078268961,11627492
70853,21199154306,11626669
70854,27265395586,11625897
70855,34287297159,11625422
70856,40813785697,11625099
70857,19910732511,11624923
70858,16101939557,11624890
70859,16560882225,11624661
70860,7961982066,11624375
70861,20310787560,11624212
70862,60214985197,11623389
70863,14855787169,11623288
70864,63033460009,11622118
70865,44183063993,11621054
70866,8738758818,11620885
70867,15687108738,11620876
70868,14410177293,11620678
70869,15754396582,11620218
70870,44131532950,11620091
70871,7912112083,11619683
70872,12840451252,11619267
70873,21110551053,11618994
70874,31418507308,11617880
70875,841369730819,11616699
70876,6708591639,11616589
70877,61427736179,11616133
70878,42504177575,11616016
70879,2516371206,11615735
70880,18551331528,11615631
70881,52771453903,11614786
70882,42027904972,11614741
70883,25606372179,11614318
70884,27690102321,11612926
70885,2184004843,11612722
70886,43732485368,11612560
70887,15244126935,11612310
70888,48664371208,11611069
70889,20317165949,11610188
70890,23586592705,11609868
70891,21602581363,11609740
70892,40905528632,11609024
70893,37509523754,11608775
70894,4243126392,11607973
70895,45769681642,11607711
70896,37645409520,11607575
70897,32988510327,11607547
70898,41677881951,11606917
70899,12387019052,11606259
70900,841369734080,11606228
70901,23974824245,11606108
70902,41695452801,11605661
70903,58102291036,11605199
70904,9156732641,11605168
70905,5071235087,11604800
70906,21456486414,11604521
70907,8296715229,11603926
70908,841369754257,11603925
70909,44178923074,11603494
70910,5070603212,11603068
70911,33027546069,11602688
70912,33796637795,11601834
70913,9566811976,11601596
70914,37167250928,11601366
70915,841369730730,11601302
70916,46136990071,11600702
70917,35125851624,11600150
70918,21432235299,11598896
70919,49071185731,11597527
70920,25698785114,11597417
70921,33491197768,11596988
70922,720026473330,11596736
70923,7091003852,11596534
70924,4249767737,11596405
70925,6189051559,11596075
70926,39161590979,11595882
70927,21912586851,11595729
70928,841369743739,11595626
70929,43360226725,11595303
70930,44588185036,11594883
70931,58573212011,11594477
70932,37495963527,11594226
70933,18234211945,11594092
70934,39976213337,11593444
70935,60599792266,11593189
70936,41648013167,11592747
70937,22326529334,11592021
70938,35526263370,11591633
70939,26930277814,11591394
70940,28101318703,11591358
70941,24803737609,11591213
70942,30579835548,11590858
70943,37941970181,11590207
70944,14052766186,11589714
70945,30098540915,11588817
70946,44604027072,11588748
70947,41288558542,11588552
70948,42060251744,11588263
70949,6691543409,11588015
70950,32609953601,11587732
70951,26113101533,11586912
70952,34994918406,11586685
70953,44517159571,11586468
70954,719984903103,11586246
70955,5906552905,11586100
70956,4193838616,11585719
70957,9945688260,11584743
70958,40507479294,11584643
70959,32241976691,11584194
70960,31315530897,11584044
70961,23169606151,11582657
70962,16664021486,11582629
70963,46184670403,11582564
70964,55654273744,11582382
70965,65099344956,11582141
70966,40513805164,11581985
70967,29366615807,11581876
70968,23564663192,11581398
70969,36290212376,11581338
70970,38344227024,11581172
70971,54419944245,11581144
70972,10369479293,11580936
70973,25670050264,11580935
70974,23972383890,11580897
70975,9606198435,11580628
70976,51532957272,11580353
70977,34591877079,11580333
70978,14824339805,11580319
70979,43692325173,11580177
70980,48210670514,11579168
70981,715118001384,11579145
70982,38501645299,11578587
70983,37180420734,11578419
70984,48228626461,11578313
70985,20615454114,11578124
70986,25677126443,11577499
70987,43310773694,11576688
70988,44596793955,11576657
70989,12082558439,11576224
70990,35935355605,11576135
70991,45784739020,11575701
70992,42483149601,11575656
70993,28065203725,11575563
70994,36289821493,11575300
70995,39272833021,11574896
70996,44593097112,11574791
70997,40084811062,11574453
70998,11610919800,11574415
70999,35936145576,11572975
71000,28557225862,11572758
71001,4663857865,11572393
71002,841369746941,11571677
71003,9909672724,11571385
71004,26406019863,11571101
71005,5428001856,11570824
71006,16089282445,11570480
71007,27605362234,11570292
71008,48260421064,11570259
71009,535506945,11570166
71010,37584132681,11569961
71011,23640364778,11569450
71012,26081107783,11569409
71013,14809876855,11568656
71014,841369732751,11568427
71015,44960215349,11568346
71016,62637688344,11568288
71017,36329603398,11568260
71018,35565149093,11567256
71019,11269277749,11566581
71020,15290233129,11566381
71021,47026328667,11566321
71022,55229967378,11565933
71023,31796711906,11565243
71024,26839787902,11564998
71025,28911413925,11564655
71026,65937741374,11564100
71027,40463925017,11562896
71028,10488138967,11562160
71029,45409916782,11561938
71030,29341893701,11560979
71031,41642947416,11560729
71032,14477155441,11560670
71033,15220150644,11560361
71034,42547457346,11560166
71035,31011690475,11559286
71036,30520523708,11559255
71037,38002502089,11558927
71038,9620854526,11558392
71039,39704217918,11557852
71040,13231428793,11557810
71041,40058163030,11557684
71042,39975382638,11557548
71043,23650389757,11557337
71044,16613388549,11557266
71045,44168586870,11557213
71046,14880040648,11556401
71047,9475425688,11556325
71048,47840040361,11555995
71049,22316259547,11555865
71050,29805555429,11555601
71051,27223061468,11555371
71052,5463232213,11555041
71053,5445616115,11554984
71054,28550002671,11554071
71055,956355140,11554009
71056,39154755236,11553685
71057,33367341449,11553555
71058,31387064092,11553137
71059,51122802405,11552650
71060,41352755458,11552557
71061,38850302892,11551326
71062,2096157548,11551238
71063,26518742141,11550969
71064,49451789600,11550117
71065,17767889117,11548999
71066,42016943507,11548713
71067,29239381964,11548220
71068,23968996507,11547561
71069,36766486934,11547396
71070,14502152906,11547229
71071,20306268113,11547208
71072,18701758627,11547139
71073,44132388938,11546685
71074,15273459308,11546591
71075,7946892096,11546577
71076,42914614879,11546273
71077,30176517815,11546156
71078,49942325397,11545744
71079,44190097010,11545459
71080,13631214128,11544434
71081,44574464671,11543759
71082,26501444536,11543693
71083,157656470,11543549
71084,11123520853,11543202
71085,40460388539,11543156
71086,38890709101,11542358
71087,38044956578,11542053
71088,10045241161,11542050
71089,58187624154,11541796
71090,14438788380,11541337
71091,841369753929,11540481
71092,715243174303,11540159
71093,36285374888,11540049
71094,27591044519,11540020
71095,36228853699,11539756
71096,25278365278,11539440
71097,22723824456,11539421
71098,13795271481,11538618
71099,841369734776,11538384
71100,8345961573,11537425
71101,32953130813,11536926
71102,23930204727,11536814
71103,15248885271,11536495
71104,18120855134,11536046
71105,30922745463,11535613
71106,15347862836,11535073
71107,43386837806,11534922
71108,841369738839,11534847
71109,30570523477,11534520
71110,42529962605,11534189
71111,945947379,11534091
71112,10058170879,11533332
71113,12446329676,11533315
71114,15669541769,11532837
71115,26016571629,11532269
71116,13207926311,11532069
71117,36756970716,11532005
71118,14541105147,11531301
71119,841369738266,11531267
71120,45327566358,11530919
71121,26363361927,11530909
71122,33803086449,11530843
71123,61830860606,11530617
71124,12847168926,11530281
71125,14944187974,11530244
71126,21986763399,11529300
71127,38409757809,11528695
71128,39217921669,11528185
71129,29812983798,11528107
71130,17366966500,11527505
71131,34730476738,11527193
71132,2488623195,11527182
71133,841369750471,11525114
71134,42016948696,11524700
71135,33509630587,11524623
71136,2955223091,11524467
71137,13292661577,11524070
71138,875944325,11524036
71139,26031279436,11523775
71140,41672857840,11523690
71141,34255299480,11523669
71142,36785272875,11523191
71143,841369737608,11522944
71144,719774282804,11522909
71145,841369730619,11522902
71146,48261539702,11522534
71147,19405297026,11522514
71148,12005203014,11522354
71149,39242921159,11522351
71150,18181663641,11522167
71151,5064190137,11521763
71152,27257695781,11521249
71153,24814038200,11520962
71154,46558828337,11520651
71155,11930159409,11519378
71156,35452441737,11519354
71157,4254143179,11519140
71158,7525852571,11519104
71159,20749683951,11518986
71160,9910856362,11518947
71161,17440858790,11518874
71162,40063190901,11518377
71163,41280192495,11517992
71164,21163622329,11516794
71165,47386293031,11516356
71166,39558744694,11516225
71167,32648706519,11516195
71168,12435278678,11515836
71169,43339050227,11515812
71170,841369752175,11515783
71171,35516081346,11515280
71172,15237051403,11515126
71173,17788482592,11514518
71174,35890076026,11513983
71175,42552133820,11513775
71176,13221520913,11513415
71177,37117058283,11513258
71178,35508340669,11512834
71179,31476088230,11512632
71180,43383332173,11512387
71181,34184594082,11512208
71182,58969308302,11511856
71183,841369737163,11511783
71184,55247541113,11511603
71185,43349684728,11510642
71186,21976262689,11510577
71187,11598261874,11510054
71188,22709241162,11508851
71189,15690886951,11508448
71190,38015112821,11507190
71191,14473218983,11506262
71192,9956181686,11505589
71193,37146101019,11505474
71194,34279796391,11505402
71195,57751835006,11505288
71196,14558668667,11504885
71197,17328213010,11504332
71198,11717478925,11504317
71199,3440574403,11503542
71200,30551969914,11503188
71201,60200598972,11502935
71202,15694741138,11502718
71203,6212942928,11502158
71204,841369753799,11501909
71205,35846956781,11501540
71206,9896544747,11501121
71207,41296429411,11500956
71208,49043079143,11500629
71209,24722153538,11500310
71210,26519293671,11499559
71211,61434576977,11499454
71212,36276727573,11499199
71213,47859969711,11499029
71214,841369752761,11498820
71215,4562011745,11498800
71216,19057356964,11498707
71217,27312485512,11498471
71218,40788789360,11498264
71219,17281708384,11497959
71220,43738854773,11497754
71221,42063907174,11497673
71222,26020778973,11497662
71223,12981632786,11497536
71224,43696327516,11496429
71225,40824592171,11495353
71226,2488623181,11494360
71227,58547545989,11494073
71228,10362679623,11494010
71229,15722643656,11493982
71230,8342266425,11493935
71231,841369746427,11493493
71232,29759713694,11493256
71233,32564202951,11492490
71234,34594390817,11491968
71235,7878770149,11491680
71236,26377551629,11489200
71237,719899453542,11489146
71238,38005725581,11488322
71239,28054148113,11488267
71240,48243281506,11487544
71241,12030154953,11487360
71242,44177716114,11487135
71243,40000622340,11486597
71244,44175110274,11486170
71245,841369733363,11486126
71246,38772900016,11485680
71247,17285679419,11485630
71248,38840075343,11485583
71249,38411557422,11485505
71250,7037823360,11485289
71251,16878783237,11484418
71252,18541819971,11483909
71253,44610787104,11483879
71254,60603174591,11483871
71255,13243144799,11483776
71256,16132921630,11483086
71257,27629454110,11482940
71258,41227871393,11482829
71259,12803773883,11482792
71260,44136046965,11482166
71261,16932836159,11481925
71262,28030133759,11481377
71263,6719759124,11481343
71264,21191870591,11481025
71265,11722432204,11480477
71266,44182982059,11480353
71267,50269505116,11479620
71268,17044862282,11478674
71269,3337080115,11478661
71270,56475139391,11478652
71271,37942951976,11476523
71272,23654518437,11476343
71273,2138530235,11476172
71274,38280707990,11475914
71275,26479824631,11475602
71276,6648296380,11475221
71277,841369738942,11474570
71278,6290978512,11474073
71279,1327960633,11473698
71280,60589219622,11473671
71281,13224390252,11473216
71282,21138143503,11472322
71283,7484336951,11472211
71284,35458926924,11471433
71285,33883507482,11471065
71286,841369735093,11470752
71287,25978130328,11470746
71288,9220681398,11470708
71289,32589197474,11470637
71290,37942164750,11470340
71291,19844307719,11469940
71292,47874728,11469672
71293,10437552073,11469564
71294,56475373087,11469384
71295,841369735953,11468069
71296,50716180925,11467889
71297,47444078128,11467741
71298,11983543632,11467332
71299,18230996107,11467257
71300,41299055571,11466769
71301,26852215281,11466619
71302,38344264577,11465453
71303,17745720681,11465199
71304,42041350816,11465054
